original_index,product_id,label_extracted,color1_name,color1_weight,color2_name,color2_weight,color3_name,color3_weight
10825,100669481,none,tan,0.5065265838904808,lavender,0.2546959567016874,gray,0.10187838268067495
7260,110460016,none,coral,0.24176646706586827,salmon,0.23502994011976047,salmon,0.23053892215568864
6170,325323066,none,lavender,0.6496443089430894,lavender,0.15625,silver,0.10645325203252033
11689,106376284,none,silver,0.26638328019837054,salmon,0.1944739638682253,royal_blue,0.19323414806942968
10725,114196718,none,black,0.3153887982599239,crimson,0.18760195758564438,coral,0.11582381729200653
2122,325087426,none,black,0.317,purple,0.24825,gray,0.1935
3389,316056827,none,gray,0.23650739085596426,black,0.2066002062564455,lavender,0.17600550017188038
7088,111073843,none,lavender,0.5357940365164849,sky_blue,0.15473532116117167,sky_blue,0.15053198476290555
11957,111851289,none,tan,0.34801762114537443,teal,0.2720264317180617,silver,0.1406020558002937
12175,113520660,none,gray,0.27066174382277763,royal_blue,0.21811985231468334,silver,0.18943481965350753
1428,325107542,none,lavender,0.3879239040529363,silver,0.2878411910669975,silver,0.18114143920595532
7196,108941671,none,lavender,0.43040847201210286,silver,0.2274962178517398,gray,0.20726172465960666
786,276188389,none,black,0.4011509817197021,gray,0.24306025727826674,gray,0.15775220040622884
7136,113892308,none,lavender,0.3691384950926936,sky_blue,0.2906215921483097,tan,0.15648854961832062
10119,112966774,none,pink,0.3325213154689403,tan,0.2320341047503045,dark_green,0.18229801055623224
7210,100683718,none,tan,0.31366822429906543,lavender,0.24941588785046728,tan,0.18925233644859812
8035,105097427,none,olive,0.34957721406319536,lavender,0.2567868268802848,olive,0.19759679572763686
8765,113571926,none,black,0.2252824858757062,tan,0.21172316384180792,coral,0.20677966101694914
6697,325116488,none,coral,0.40263259775454896,coral,0.2981029810298103,tan,0.13588850174216027
4859,305737219,none,crimson,0.31696863432690436,crimson,0.21800116890707188,dark_red,0.21098772647574518
9719,114293358,none,brown,0.18803168084482252,silver,0.16955118803168084,black,0.15987092989146376
10940,112995911,none,gold,0.6286749899315345,coral,0.1369311316955296,orange,0.10068465565847765
7009,112309651,none,silver,0.558986087287974,silver,0.19344387268915572,gray,0.111873451496093
8654,104448862,none,white,0.3482483524106833,orange,0.31789802289282,khaki,0.15972944849115506
11169,109153844,none,brown,0.37876322213181446,red,0.22823433685923514,pink,0.20056956875508544
7204,105111639,none,gray,0.6887467068121942,silver,0.17877305231464058,royal_blue,0.07489649981181784
12300,111786149,none,black,0.34222653407712833,lavender,0.2187727382973563,tan,0.17608537472714042
